Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2018-09-14,"Minor Threat",5.9,,https://www.mountainproject.com/route/106020487/minor-threat,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Hellgate Cliffs > East Hellgate > The Melting Mud Wall",2.3,-1,Lead,Flash,Sport,,50,2400
2018-09-14,"Rat Bastards",5.9,,https://www.mountainproject.com/route/106020476/rat-bastards,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Hellgate Cliffs > East Hellgate > The Melting Mud Wall",2.3,-1,Lead,Flash,Sport,,75,2400
2018-09-14,"Public Nuisance",5.11c,,https://www.mountainproject.com/route/105958684/public-nuisance,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Hellgate Cliffs > East Hellgate > The Melting Mud Wall",3.0,-1,Lead,Onsight,Sport,,70,5200
2018-09-14,"Melting Into Madness",5.10+,,https://www.mountainproject.com/route/105958680/melting-into-madness,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Hellgate Cliffs > East Hellgate > The Melting Mud Wall",3.0,-1,Lead,Onsight,Sport,,80110,3300
2018-09-13,"Eleventh Hour",5.8,"swapped leads with Blake, led 1 and 3",https://www.mountainproject.com/route/105740582/eleventh-hour,4,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Sundial",3.2,-1,Lead,Onsight,Trad,,530,2100
2018-09-10,"The Confessional",5.6,,https://www.mountainproject.com/route/105739910/the-confessional,1,"Utah > Wasatch Range > Central Wasatch > Ferguson Canyon > The Watchtower > Watchtower Main",2.2,-1,Lead,Onsight,"Trad, TR",,50,1600
2018-09-10,Imperial,5.9+,,https://www.mountainproject.com/route/106251199/imperial,1,"Utah > Wasatch Range > Central Wasatch > Ferguson Canyon > The Watchtower > Watchtower Tiers",2.2,-1,TR,,Sport,,50,2500
2018-09-10,Jenga,5.7,,https://www.mountainproject.com/route/110833359/jenga,1,"Utah > Wasatch Range > Central Wasatch > Ferguson Canyon > The Watchtower > Watchtower Main",2.0,-1,Lead,Onsight,Trad,,55,1800
2018-09-08,"Flakes of Wrath",5.9+,,https://www.mountainproject.com/route/105717511/flakes-of-wrath,1,"Utah > Southeast Utah > Potash Road > Wall Street",3.5,-1,Lead,Onsight,"Trad, TR",,,2500
2018-09-06,"Lucy in the Sky with Potash",5.10b,"led in the dark :) super fun ",https://www.mountainproject.com/route/105717580/lucy-in-the-sky-with-potash,1,"Utah > Southeast Utah > Potash Road > Wall Street",2.9,-1,Lead,Onsight,Trad,,,2900
2018-09-06,"30 Seconds Over Potash",5.8+,,https://www.mountainproject.com/route/105717463/30-seconds-over-potash,1,"Utah > Southeast Utah > Potash Road > Wall Street",3.0,-1,Lead,Onsight,Trad,,80,2200
2018-09-06,"All the World's a Stage",5.12a,"2 hangs, 1 fall",https://www.mountainproject.com/route/113069228/all-the-worlds-a-stage,1,"Utah > Southeast Utah > River Road > Take-Out Beach > The Theater",3.4,3,Lead,Fell/Hung,Sport,5.12a,90,6600
2018-09-06,"Men in Tights",5.10a,"Sam belaying ",https://www.mountainproject.com/route/112542533/men-in-tights,1,"Utah > Southeast Utah > River Road > Take-Out Beach > The Cinema",3.3,-1,Lead,Onsight,Sport,,95,2600
2018-09-06,"One Eyed Willy",5.7,"Sam belaying",https://www.mountainproject.com/route/112542433/one-eyed-willy,1,"Utah > Southeast Utah > River Road > Take-Out Beach > The Cinema",2.2,-1,Lead,Onsight,Sport,,45,1800
2018-09-06,"Adventures in Babysitting",5.7,"Sam belaying",https://www.mountainproject.com/route/112542521/adventures-in-babysitting,1,"Utah > Southeast Utah > River Road > Take-Out Beach > The Cinema",2.6,-1,Lead,Onsight,Sport,,90,1800
2018-09-03,"Phase Dance",5.11a,,https://www.mountainproject.com/route/108562175/phase-dance,1,"New Mexico > Socorro Area > The Box Climbing Areas > Northern Box areas > Red Wall",3.1,-1,Lead,Onsight,Sport,,105,4600
2018-09-03,"La Sombra",5.9,,https://www.mountainproject.com/route/106696434/la-sombra,1,"New Mexico > Socorro Area > The Box Climbing Areas > Northern Box areas > Red Wall",2.1,-1,Lead,Onsight,Sport,,95,2400
2018-09-03,"Red Wall",5.7,"Sam's first multi pitch",https://www.mountainproject.com/route/106642752/red-wall,2,"New Mexico > Socorro Area > The Box Climbing Areas > Northern Box areas > Red Wall",2.7,-1,Lead,Onsight,Trad,,200,1800
2018-08-10,Goldbug,5.10d,,https://www.mountainproject.com/route/105963695/goldbug,1,"New Hampshire > *Rumney > Main Cliff",2.6,-1,Lead,Flash,Sport,,,3500
2018-08-10,"Know Ethics",5.11a,,https://www.mountainproject.com/route/105877243/know-ethics,1,"New Hampshire > *Rumney > Main Cliff",3.1,-1,Lead,Onsight,Sport,,,4600
2018-08-10,"Sweet Polly Purebred",5.10c,,https://www.mountainproject.com/route/105877209/sweet-polly-purebred,1,"New Hampshire > *Rumney > Main Cliff",3.1,-1,Lead,Onsight,Sport,,,3200
2018-08-05,"Peer Pressure",5.10d,,https://www.mountainproject.com/route/105927987/peer-pressure,1,"New Hampshire > *Rumney > Bonsai",3.5,-1,Lead,Pinkpoint,Sport,,,3500
2018-08-05,Masterpiece,5.10a,,https://www.mountainproject.com/route/105878204/masterpiece,1,"New Hampshire > *Rumney > Bonsai",3.1,-1,Lead,Pinkpoint,Sport,,,2600
2018-07-29,Airation,5.11a,"tried it once, fell once took once. tried it again right after (pulled all the gear and relead) and sent! ",https://www.mountainproject.com/route/105920901/airation,2,"New Hampshire > *Cathedral Ledge > Airation Buttress",3.7,-1,Lead,Redpoint,Trad,,,4600
2018-07-21,Hawk,5.5,,https://www.mountainproject.com/route/105806018/hawk,3,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",2.8,-1,Lead,Onsight,Trad,,290,1500
2018-07-20,Balrog,5.10b,"fall at the crux, happy I didn't take. .4 is so bomber!",https://www.mountainproject.com/route/105920912/balrog,1,"New York > The Gunks > The Trapps > g. V3 - Middle Earth",2.6,-1,Lead,Fell/Hung,Trad,,75,2900
2018-07-20,"Strictly From Nowhere",5.7,"led p1, swapped with Kailey",https://www.mountainproject.com/route/105799704/strictly-from-nowhere,2,"New York > The Gunks > The Trapps > d. Strictly - The Ceiling",3.4,-1,Lead,Onsight,Trad,,170,1800
2018-07-07,"Duet Direct",5.10+,"followed both pitches clean. Matt's a hero for leading the second pitch! so sustained ",https://www.mountainproject.com/route/106269732/duet-direct,2,"New Hampshire > *Cannon Cliff > 2. Duet Area etc",3.9,-1,Follow,,"Trad, Alpine",,200,3300
2018-07-07,"Union Jack",5.9,,https://www.mountainproject.com/route/106014499/union-jack,5,"New Hampshire > *Cannon Cliff > 4. Moby Grape Area",2.9,-1,Lead,Onsight,"Trad, Alpine",,400,2400
2018-07-04,Predator,5.11-,"swapped leads with Mac. I lead the first pitch, fell at the crux 4 times then took at the finger crack corner twice. yikes! mac led the second pitch and on sighted. sick! dope route. ",https://www.mountainproject.com/route/113736811/predator,2,"New Hampshire > WM: Franconia Notch > Hounds Hump Ridge (Eaglet etc) > The Eaglet",3.3,-1,Lead,Fell/Hung,Trad,,190,4700
2018-06-19,"Psychic City",5.10c,,https://www.mountainproject.com/route/107285157/psychic-city,1,"New Hampshire > Lakes Region > New Durham Area  (Longstack, Devil's Den, Rines Hill, etc.) > Mt. Molly > Molly's Lower Area > The Alcove",2.0,-1,Lead,Flash,"Trad, Sport",,40,3200
2018-06-19,Transfusion,5.10a,,https://www.mountainproject.com/route/107302889/transfusion,1,"New Hampshire > Lakes Region > New Durham Area  (Longstack, Devil's Den, Rines Hill, etc.) > Mt. Molly > Molly's Lower Area > The Alcove",2.3,-1,Lead,Pinkpoint,Sport,,35,2600
2018-06-19,"Pump Up the Valuum",5.10+,"Fell once - took me so long to figure out the move!",https://www.mountainproject.com/route/107288975/pump-up-the-valuum,1,"New Hampshire > Lakes Region > New Durham Area  (Longstack, Devil's Den, Rines Hill, etc.) > Mt. Molly > Molly's Lower Area > The Alcove",3.3,-1,Lead,Fell/Hung,"Trad, Sport",,55,3300
2018-06-12,"The BBB route",5.11c,"two tries tonight, fell on a #3 right under the last bolt. then sent it second try. stoked! ",https://www.mountainproject.com/route/107795828/the-bbb-route,1,"New Hampshire > Southeast / Seacoast > Stonehouse Pond",3.2,3,Lead,Redpoint,Trad,,70,5200
2018-05-29,Recompense,5.9,"did the beast flake variation (recombeast) and swapped leads with Mac. I led first and last pitch mac led second and third pitches ",https://www.mountainproject.com/route/105880759/recompense,4,"New Hampshire > *Cathedral Ledge > The Prow Area",3.7,-1,Lead,Onsight,Trad,,400,2400
2018-05-29,"Standard Route",5.7,"climbed with Eva. interesting route! should def do toe crack as the second pitch. the ending was super weird...went left at the end of the gully maybe should have gone right??",https://www.mountainproject.com/route/105949237/standard-route,5,"New Hampshire > *Cathedral Ledge > Thin Air Face",1.9,-1,Lead,Onsight,Trad,,350,1800
2018-05-20,"White Rhino",5.11c,"second go I fell once after the third clip, after throwing out left. ",https://www.mountainproject.com/route/105961415/white-rhino,1,"New Hampshire > *Rumney > The Meadows > Holderness Corner",2.4,3,Lead,Fell/Hung,Sport,,,5200
2018-05-20,"White Rhino",5.11c,"first go I took once, fell once. ",https://www.mountainproject.com/route/105961415/white-rhino,1,"New Hampshire > *Rumney > The Meadows > Holderness Corner",2.4,3,Lead,Fell/Hung,Sport,,,5200
2018-05-20,"Weevil Knievil",5.12a,"fell twice at first crux, barely made the clip. took once, fell once at second crux. had to grab chains to make the last clip. need better feet up there...despite it being a jug",https://www.mountainproject.com/route/106029102/weevil-knievil,1,"New Hampshire > *Rumney > New Wave",2.7,-1,Lead,Fell/Hung,Sport,,60,6600
2018-05-20,"Gold Digger",5.8+,,https://www.mountainproject.com/route/105927100/gold-digger,1,"New Hampshire > *Rumney > Main Cliff",2.3,-1,Lead,Redpoint,Sport,,,2200
2018-05-10,"The Nose",5.8,,https://www.mountainproject.com/route/107960352/the-nose,1,"New Hampshire > Southeast / Seacoast > Stonehouse Pond",3.0,-1,Lead,Redpoint,Trad,,60,2100
2018-05-10,"The BBB route",5.11c,"cleaned it! woohoo, mac and I are psyched to lead it",https://www.mountainproject.com/route/107795828/the-bbb-route,1,"New Hampshire > Southeast / Seacoast > Stonehouse Pond",3.2,3,TR,,Trad,,70,5200
2018-05-05,"Mother's Day Party",5.10b,"three pretty big falls on a purple nut on the moves moving up and right out of the shallow corner near the top. whew! scary fall but great gear. even got the nut out on rappel somehow. followed the second pitch. swapped leads with Mac",https://www.mountainproject.com/route/105829767/mothers-day-party,2,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.4,-1,Lead,Fell/Hung,Trad,,170,2900
2018-05-05,"Le Teton",5.9+,"took on a #1 on the crux :( so pumpy! super cool and really not that bad. there's just no feet at the crux",https://www.mountainproject.com/route/105841807/le-teton,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.5,-1,Lead,Fell/Hung,Trad,,50,2500
2018-05-05,"Northern Pillar",5.3,"followed Sarah on her first trad lead and then branched off to le teton",https://www.mountainproject.com/route/105939747/northern-pillar,2,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",2.1,-1,Follow,,Trad,,220,1300
2018-05-05,V-3,5.7,,https://www.mountainproject.com/route/105799785/v-3,3,"New York > The Gunks > The Trapps > g. V3 - Middle Earth",3.1,-1,Lead,Onsight,Trad,,250,1800
2018-05-05,"Finger Locks or Cedar Box",5.5,,https://www.mountainproject.com/route/106055576/finger-locks-or-cedar-box,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",2.4,-1,Lead,Onsight,Trad,,50,1500
2018-05-04,"The Ceiling",5.6,,https://www.mountainproject.com/route/105799687/the-ceiling,3,"New York > The Gunks > The Trapps > d. Strictly - The Ceiling",3.5,-1,Lead,Onsight,Trad,,275,1600
2018-05-04,Laurel,5.7,,https://www.mountainproject.com/route/105810464/laurel,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",2.5,-1,Lead,Onsight,Trad,,50,1800
2018-05-04,Apoplexy,5.9,,https://www.mountainproject.com/route/105840572/apoplexy,1,"New York > The Gunks > The Trapps > a1. The Uberfall - left",3.3,-1,Lead,Flash,Trad,,90,2400
2018-03-31,"Weevil Knievil",5.12a,"fell so many times at first crux and second crux. ",https://www.mountainproject.com/route/106029102/weevil-knievil,1,"New Hampshire > *Rumney > New Wave",2.7,-1,Lead,Fell/Hung,Sport,,60,6600
2018-01-27,"Drool of the Beast, (formerly known as The Mini Black Dike)","WI5 PG13",,https://www.mountainproject.com/route/107461267/drool-of-the-beast-formerly-known-as-the-mini-black-dike,1,"New Hampshire > * NH Ice and Mixed > - The Kanc Ice > 6. Greeley Ponds (Mad River Notch) > West side of Greeley northern pond",4.0,4,Lead,Onsight,"Trad, Ice, Alpine",,160,34000
2017-10-18,"Digital Macabre",5.10b,"hardest lead on gear yet. the roof pull is sickkk!",https://www.mountainproject.com/route/105889134/digital-macabre,1,"Tennessee > The Tennessee Wall > T-Wall East",3.0,3,Lead,Onsight,Trad,,50,2900
2017-10-18,"Blind Date",5.7,,https://www.mountainproject.com/route/105892679/blind-date,1,"Tennessee > The Tennessee Wall > T-Wall East",2.1,-1,Lead,Onsight,Trad,,90,1800
2017-10-17,Rolffed,5.9+,,https://www.mountainproject.com/route/105900196/rolffed,1,"Tennessee > Foster Falls > Rehab Slab",2.6,-1,Lead,Onsight,Sport,,60,2500
2017-10-17,Therapist,5.9+,,https://www.mountainproject.com/route/105975893/therapist,1,"Tennessee > Foster Falls > Rehab Slab",2.6,-1,Lead,Onsight,Sport,,60,2500
2017-10-17,"Diamond Cutter",5.10c,,https://www.mountainproject.com/route/105932712/diamond-cutter,1,"Tennessee > Foster Falls > Jimmywood",2.6,-1,Lead,Onsight,Sport,,60,3200
2017-10-17,Saturated,5.8,,https://www.mountainproject.com/route/108440738/saturated,1,"Tennessee > Foster Falls > Jimmywood",3.1,-1,Lead,Onsight,Sport,,90,2100
2017-10-17,Junkyard,5.11a,,https://www.mountainproject.com/route/106954631/junkyard,1,"Tennessee > Foster Falls > The Sanford Wall",2.9,-1,Lead,Fell/Hung,Sport,,50,4600
2017-10-16,"Finger Lockin' Good",5.10b/c,,https://www.mountainproject.com/route/105892674/finger-lockin-good,1,"Tennessee > The Tennessee Wall > T-Wall East",3.6,-1,TR,,Trad,,90,3100
2017-10-16,"Jay Walker",5.7,"Almost lost a .5 bd cam to the right crack at near the bottom, careful!",https://www.mountainproject.com/route/105888375/jay-walker,1,"Tennessee > The Tennessee Wall > T-Wall East",2.9,-1,Lead,Onsight,Trad,,90,1800
2017-10-16,"Golden Locks",5.9,"Hung on a cam on the boulder problem start",https://www.mountainproject.com/route/105888826/golden-locks,1,"Tennessee > The Tennessee Wall > T-Wall East",3.6,-1,Lead,Fell/Hung,Trad,,100,2400
2017-10-16,Nutrasweet,5.7,,https://www.mountainproject.com/route/105888366/nutrasweet,1,"Tennessee > The Tennessee Wall > T-Wall East",2.7,-1,Lead,Onsight,Trad,,85,1800
2017-10-16,"Dirt Bag",5.8,,https://www.mountainproject.com/route/105903325/dirt-bag,1,"Tennessee > The Tennessee Wall > T-Wall East",2.9,-1,Lead,Redpoint,Trad,,90,2100
2017-10-15,S'More,5.8+,,https://www.mountainproject.com/route/106099422/smore,1,"Tennessee > Sunset Park > Sunset North",2.7,-1,Lead,Onsight,"Trad, TR",,70,2200
2017-10-15,One-Ten,5.6,,https://www.mountainproject.com/route/105900216/one-ten,1,"Tennessee > Sunset Park > Sunset North",2.3,-1,Lead,Onsight,Trad,,70,1600
2017-10-09,"Salley's Alley",5.11c,"1 fall",https://www.mountainproject.com/route/105896493/salleys-alley,1,"New Hampshire > *Rumney > New Wave",3.0,-1,Lead,Fell/Hung,Sport,,50,5200
2017-10-08,"Black Dog Crack",5.10b,"1 hang at the bottom where holds were wet",https://www.mountainproject.com/route/106003101/black-dog-crack,1,"New Hampshire > *Rumney > New Wave",2.4,-1,Lead,Fell/Hung,Sport,,,2900
2017-10-08,"Barking Spiders",5.11c,,https://www.mountainproject.com/route/106166465/barking-spiders,1,"New Hampshire > *Rumney > New Wave",2.6,-1,Follow,,Sport,,,5200
2017-10-08,Metamorphosis,5.8+,"last four bolts in the pouring rain",https://www.mountainproject.com/route/105959363/metamorphosis,1,"New Hampshire > *Rumney > Armed and Dangerous (Main Cliff Left)",3.3,-1,Lead,Onsight,Sport,,,2200
2017-10-08,"The Big Easy",5.7,"Soaking wet",https://www.mountainproject.com/route/106052151/the-big-easy,1,"New Hampshire > *Rumney > Armed and Dangerous (Main Cliff Left)",2.6,2,Lead,Redpoint,Sport,,,1800
2017-10-07,"Egg McMeadows",5.9+,,https://www.mountainproject.com/route/105962933/egg-mcmeadows,1,"New Hampshire > *Rumney > The Parking Lot Wall",2.3,-1,Lead,Redpoint,Sport,,,2500
2017-10-07,"Med Dose Madness","5.10b PG13",,https://www.mountainproject.com/route/106221466/med-dose-madness,1,"New Hampshire > *Rumney > The Meadows > Center Section",2.0,-1,Lead,Onsight,Sport,,,2900
2017-10-07,"Duet Direct",5.10+,"Only did first pitch, started pouring as I finished my lead to the first pitch anchors.",https://www.mountainproject.com/route/106269732/duet-direct,1,"New Hampshire > *Cannon Cliff > 2. Duet Area etc",3.9,-1,Lead,Onsight,"Trad, Alpine",,200,3300
2017-10-07,"Sticky Fingers",5.10b/c,,https://www.mountainproject.com/route/105980563/sticky-fingers,1,"New Hampshire > *Cannon Cliff > 2. Duet Area etc",3.4,-1,Follow,,"Trad, Alpine",,100,3100
2017-10-07,"Slow and Easy",5.8,,https://www.mountainproject.com/route/105980556/slow-and-easy,1,"New Hampshire > *Cannon Cliff > 2. Duet Area etc",3.0,-1,Lead,Onsight,"Trad, Alpine",,80,2100
2017-09-09,Underdog,5.10a,,https://www.mountainproject.com/route/105877217/underdog,1,"New Hampshire > *Rumney > Main Cliff",3.4,3,Lead,Redpoint,Sport,,,2600
2017-07-16,"Armed and Dangerous, and Off My Medication",5.10b,"so fun",https://www.mountainproject.com/route/105935097/armed-and-dangerous-and-off-my-medication,1,"New Hampshire > *Rumney > Armed and Dangerous (Main Cliff Left)",3.5,4,,,Sport,,,2900
2017-06-04,"Mr. Popular",5.10a,"flashed it :)",https://www.mountainproject.com/route/105961395/mr-popular,1,"New Hampshire > *Rumney > The Meadows > No Money Down (Left)",1.8,2,,,Sport,,,2600
2017-04-23,"Cold Turkey",5.10c,"2 hung it",https://www.mountainproject.com/route/105961405/cold-turkey,1,"New Hampshire > *Rumney > The Meadows > Center Section",2.6,3,,,Sport,,,3200
2017-04-23,"Oby-won Ryobi",5.9+,"1 hung. feels harder than 5.9+ at the second bolt...",https://www.mountainproject.com/route/105906887/oby-won-ryobi,1,"New Hampshire > *Rumney > Darth Vader",3.1,2,Lead,Fell/Hung,Sport,,,2500
2017-04-23,Yoda,5.9,,https://www.mountainproject.com/route/105906879/yoda,1,"New Hampshire > *Rumney > Darth Vader",3.0,3,Lead,Onsight,Sport,,,2400
2017-04-23,Squall,5.10c/d,,https://www.mountainproject.com/route/105955582/squall,1,"New Hampshire > *Rumney > Upper Darth Vadar",2.4,2,Lead,Onsight,Sport,,25,3400
2017-04-23,"Blustery Day",5.6,"Quite wet in the middle",https://www.mountainproject.com/route/105955587/blustery-day,1,"New Hampshire > *Rumney > Upper Darth Vadar",1.9,2,Lead,Onsight,Sport,,25,1600
2017-04-23,"Frosted Flakes",5.7,,https://www.mountainproject.com/route/105926144/frosted-flakes,1,"New Hampshire > *Rumney > Upper Darth Vadar",2.5,2,Lead,Onsight,Sport,,,1800
2017-04-22,"Coyote Rain",5.6,"lead. rock was totally soaked, not that bad!",https://www.mountainproject.com/route/107722696/coyote-rain,2,"New Hampshire > Lakes Region > New Durham Area  (Longstack, Devil's Den, Rines Hill, etc.) > Longstack Precipice > 4. Wonderland Wall",3.3,3,,,Trad,,140,1600
2017-04-15,"Mother Jugs & Speed",5.10c,lead,https://www.mountainproject.com/route/110972036/mother-jugs-speed,1,"New Hampshire > WM: North Conway > Saco Crag",2.7,2,,,Sport,,40,3200
2017-04-13,"Terror Crack",5.7,"Pretty run out but easy climbing to get to the actual crack. put a 4 and 5 in cuz why not.",https://www.mountainproject.com/route/107652184/terror-crack,1,"New Hampshire > Lakes Region > New Durham Area  (Longstack, Devil's Den, Rines Hill, etc.) > Longstack Precipice > 2. Indigenous Wall",1.6,2,,,Trad,,90,1800
2017-04-13,"Still Gettin' Booty",5.10-,"lead. super fun",https://www.mountainproject.com/route/108042909/still-gettin-booty,1,"New Hampshire > Lakes Region > New Durham Area  (Longstack, Devil's Den, Rines Hill, etc.) > Longstack Precipice > 2. Indigenous Wall",3.0,3,,,Trad,,95,2700
2017-04-13,"Coyote Rain",5.6,,https://www.mountainproject.com/route/107722696/coyote-rain,2,"New Hampshire > Lakes Region > New Durham Area  (Longstack, Devil's Den, Rines Hill, etc.) > Longstack Precipice > 4. Wonderland Wall",3.3,3,,,Trad,,140,1600
2017-02-10,"Read Between The Lines",WI4,"what a route! stemmed off the rock to pull the top of the pillar, so cool!",https://www.mountainproject.com/route/106643432/read-between-the-lines,1,"New Hampshire > * NH Ice and Mixed > - Crawford Notch > 7. Mt. Willard (Ice) > 05. East Face - Upper",3.1,3,,,"Trad, Ice",,100,33000
2016-10-02,"False Modesty",5.7,"not wet!",https://www.mountainproject.com/route/105923651/false-modesty,1,"New Hampshire > *Rumney > The Meadows > No Money Down (Left)",2.0,2,,,Sport,,45,1800
2016-10-02,"Armed and Dangerous, and Off My Medication",5.10b,"made my day. on sited it",https://www.mountainproject.com/route/105935097/armed-and-dangerous-and-off-my-medication,1,"New Hampshire > *Rumney > Armed and Dangerous (Main Cliff Left)",3.5,4,,,Sport,,,2900
2016-10-02,"Dung Beetle",5.8+,,https://www.mountainproject.com/route/106057661/dung-beetle,1,"New Hampshire > *Rumney > The Meadows > No Money Down (Left)",1.9,-1,,,Sport,,,2200
2016-10-02,"Mr. Popular",5.10a,"got very frustrated because it's basically a boulder problem at the start...",https://www.mountainproject.com/route/105961395/mr-popular,1,"New Hampshire > *Rumney > The Meadows > No Money Down (Left)",1.8,2,,,Sport,,,2600
2016-10-02,Underdog,5.10a,"felt adventurous but kind of weird. I liked it tho!",https://www.mountainproject.com/route/105877217/underdog,1,"New Hampshire > *Rumney > Main Cliff",3.4,3,,,Sport,,,2600
2016-10-02,"Thou Shalt Not Covet",5.9,,https://www.mountainproject.com/route/105962344/thou-shalt-not-covet,1,"New Hampshire > *Rumney > The Meadows > No Money Down (Left)",2.0,2,,,Sport,,,2400
2016-09-03,"Hannah Hunt",V2-3,"if this starts on the face under the shallow roof to the right of unbelievers then this was sweet!",https://www.mountainproject.com/route/110688232/hannah-hunt,1,"Massachusetts > South Shore, Cape, and Islands > Nauset MiddleSchool Boulder",2.3,-1,,,Boulder,,,20250
2016-09-01,Desperation,5.10a,"redpointed! came to Stonehouse just to climb this today. last time I took right before the layback at the last bolt. this time no hesitation. felt easy.",https://www.mountainproject.com/route/107795838/desperation,1,"New Hampshire > Southeast / Seacoast > Stonehouse Pond",2.6,3,,,Trad,,70,2600
2016-09-01,"The BBB route",5.11c,"redpointed on top rope. second time ever climbing it. first time was at night",https://www.mountainproject.com/route/107795828/the-bbb-route,1,"New Hampshire > Southeast / Seacoast > Stonehouse Pond",3.2,3,,,Trad,,70,5200
2016-04-18,"Velvet Underground",5.10a,"Hardest lead outdoors yet",https://www.mountainproject.com/route/107652174/velvet-underground,1,"New Hampshire > Lakes Region > New Durham Area  (Longstack, Devil's Den, Rines Hill, etc.) > Longstack Precipice > 2. Indigenous Wall",2.8,4,,,Trad,,100,2600
